Predictor_Variable,term,estimate,std.error,statistic,p.value,r.squared,adj.r.squared,sigma,statistic1,p.value1,df,logLik,AIC,BIC,deviance,df.residual,nobs
TA_CV,(Intercept),3.057143713155445,0.27784989100633445,11.002860940786721,1.4013444399679352e-8,0.14449429560842583,0.030426868356215997,1.1788172524951332,1.2667445833501647,0.3102214495131694,2,-26.861208520037213,61.722417040074426,65.28390407165908,20.84415172170262,15,18
TA_CV,"poly(Predictor_Values, degree = 2)1",-0.49291580188015394,1.1788172524951332,-0.41814437380928043,0.6817663047892234,0.14449429560842583,0.030426868356215997,1.1788172524951332,1.2667445833501647,0.3102214495131694,2,-26.861208520037213,61.722417040074426,65.28390407165908,20.84415172170262,15,18
TA_CV,"poly(Predictor_Values, degree = 2)2",1.810413263315759,1.1788172524951332,1.5357878920449828,0.14541237744851224,0.14449429560842583,0.030426868356215997,1.1788172524951332,1.2667445833501647,0.3102214495131694,2,-26.861208520037213,61.722417040074426,65.28390407165908,20.84415172170262,15,18
pH_CV,(Intercept),3.057143713155445,0.25058701893362806,12.19992849655623,3.4477792832353345e-9,0.30414366161551826,0.21136281649758737,1.063150682191741,3.2780867778142193,0.06590174374173065,2,-25.00226272706988,58.00452545413976,61.566012485724414,16.95434059567146,15,18
pH_CV,"poly(Predictor_Values, degree = 2)1",-1.3373528726180015,1.063150682191741,-1.2579147011042484,0.22765298008997975,0.30414366161551826,0.21136281649758737,1.063150682191741,3.2780867778142193,0.06590174374173065,2,-25.00226272706988,58.00452545413976,61.566012485724414,16.95434059567146,15,18
pH_CV,"poly(Predictor_Values, degree = 2)2",2.3710463074061434,1.0631506821917407,2.230207201220158,0.041431794994543227,0.30414366161551826,0.21136281649758737,1.063150682191741,3.2780867778142193,0.06590174374173065,2,-25.00226272706988,58.00452545413976,61.566012485724414,16.95434059567146,15,18
phos_CV,(Intercept),2.9875362048519,0.2893390101253418,10.325383374878133,1.756133017460153e-8,0.07181822492523225,-0.04420449695911377,1.2611995055604568,0.6190013797195885,0.5508892454293237,2,-29.736456566430324,67.47291313286064,71.25066904952641,25.44998708521505,16,19
phos_CV,"poly(Predictor_Values, degree = 2)1",-1.0370816394330078,1.2611995055604568,-0.8222978480887886,0.42299317853344987,0.07181822492523225,-0.04420449695911377,1.2611995055604568,0.6190013797195885,0.5508892454293237,2,-29.736456566430324,67.47291313286064,71.25066904952641,25.44998708521505,16,19
phos_CV,"poly(Predictor_Values, degree = 2)2",0.9453352913650085,1.261199505560457,0.7495525388308145,0.46440331784730804,0.07181822492523225,-0.04420449695911377,1.2611995055604568,0.6190013797195885,0.5508892454293237,2,-29.736456566430324,67.47291313286064,71.25066904952641,25.44998708521505,16,19
NN_CV,(Intercept),2.9875362048519,0.2987798128450706,9.999123355770552,2.7502101193212615e-8,0.010259012357141334,-0.11345861109821609,1.3023510105616585,0.0829228049376751,0.920815130481443,2,-30.34650560562648,68.69301121125295,72.47076712791872,27.137890475375567,16,19
NN_CV,"poly(Predictor_Values, degree = 2)1",-0.037277523154146064,1.3023510105616585,-0.02862325352523017,0.9775190530449168,0.010259012357141334,-0.11345861109821609,1.3023510105616585,0.0829228049376751,0.920815130481443,2,-30.34650560562648,68.69301121125295,72.47076712791872,27.137890475375567,16,19
NN_CV,"poly(Predictor_Values, degree = 2)2",0.5290596715458327,1.3023510105616587,0.40623431567628426,0.689951978061919,0.010259012357141334,-0.11345861109821609,1.3023510105616585,0.0829228049376751,0.920815130481443,2,-30.34650560562648,68.69301121125295,72.47076712791872,27.137890475375567,16,19
silicate_CV,(Intercept),2.9875362048519,0.26000725239399125,11.49020335911577,3.8489381743868184e-9,0.2504683470644514,0.15677689044750787,1.1333453377730818,2.6733317647999466,0.09961387248628095,2,-27.705555656047466,63.41111131209493,67.1888672287607,20.551546474431696,16,19
silicate_CV,"poly(Predictor_Values, degree = 2)1",2.0970741467363907,1.1333453377730822,1.8503399421547413,0.08281869088466064,0.2504683470644514,0.15677689044750787,1.1333453377730818,2.6733317647999466,0.09961387248628095,2,-27.705555656047466,63.41111131209493,67.1888672287607,20.551546474431696,16,19
silicate_CV,"poly(Predictor_Values, degree = 2)2",-1.571597204700496,1.1333453377730822,-1.386688727893422,0.1845551548698366,0.2504683470644514,0.15677689044750787,1.1333453377730818,2.6733317647999466,0.09961387248628095,2,-27.705555656047466,63.41111131209493,67.1888672287607,20.551546474431696,16,19
ammonia_CV,(Intercept),2.9875362048519,0.2822363560502636,10.585228092726114,1.2379392136571895e-8,0.11682866102773723,0.006432243656204428,1.2302397542162633,1.0582649673726008,0.37013464185037065,2,-29.2642270678994,66.5284541357988,70.30621005246456,24.215837645665474,16,19
ammonia_CV,"poly(Predictor_Values, degree = 2)1",-0.19252319075563404,1.2302397542162637,-0.15649241547903223,0.8776024851835753,0.11682866102773723,0.006432243656204428,1.2302397542162633,1.0582649673726008,0.37013464185037065,2,-29.2642270678994,66.5284541357988,70.30621005246456,24.215837645665474,16,19
